id	ne	type	url	dpb	solr_pos	cand_pos	solr_score	cand_score	solr_inlinks	cand_inlinks	quotes	lang	main_title_exact_match	main_title_start_match	main_title_end_match	main_title_match	title_exact_match_fraction	title_start_match_fraction	title_end_match_fraction	title_match_fraction	title_exact_match_rel_fraction	title_start_match_rel_fraction	title_end_match_rel_fraction	title_match_rel_fraction	last_part_match_fraction	last_part_match_rel_fraction	mean_levenshtein_ratio	name_conflict	date_match	type_match	role_match	subject_match	entity_match	spec_match	label
2883	Maastricht	location	http://resolver.kb.nl/resolve?urn=ddd:010648947:mpeg21:a0002:ocr	http://nl.dbpedia.org/resource/Basiliek_van_Onze-Lieve-Vrouw-Tenhemelopneming_(Maastricht)	0.75000	0.75000	0.16366	0.16366	0.01526	0.01541	0	1	0	0	0	0	0.00000	0.00000	0.16667	0.41667	0.00000	0.00000	0.01031	0.02577	0.00000	0.00000	0.26710	0	0	1	0	0	0	0	0
2884	Maastricht	location	http://resolver.kb.nl/resolve?urn=ddd:010648947:mpeg21:a0002:ocr	http://nl.dbpedia.org/resource/Nederlands_Architectuurinstituut	0.80000	0.80000	0.06186	0.06186	0.01451	0.01465	0	1	0	0	0	0	0.00000	0.00000	0.25000	0.00000	0.00000	0.00000	0.00515	0.00000	0.00000	0.00000	0.29870	0	0	1	0	0	0	0	0
2885	Maastricht	location	http://resolver.kb.nl/resolve?urn=ddd:010648947:mpeg21:a0002:ocr	http://nl.dbpedia.org/resource/Maastricht_Aachen_Airport	0.85000	0.85000	0.18558	0.18558	0.01269	0.01281	0	1	0	1	0	0	0.00000	0.50000	0.07143	0.00000	0.00000	0.03608	0.00515	0.00000	0.00000	0.00000	0.48683	0	0	1	0	0	0	0	0
2886	Maastricht	location	http://resolver.kb.nl/resolve?urn=ddd:010648947:mpeg21:a0002:ocr	http://nl.dbpedia.org/resource/Lijst_van_rijksmonumenten_in_Maastricht	0.90000	0.90000	0.42077	0.42077	0.01149	0.01159	0	1	0	0	1	0	0.00000	0.00000	0.00000	0.80000	0.00000	0.00000	0.00000	0.02062	0.00000	0.00000	0.32045	0	0	0	0	0	0	0	0
2887	Maastricht	location	http://resolver.kb.nl/resolve?urn=ddd:010648947:mpeg21:a0002:ocr	http://nl.dbpedia.org/resource/Spoorlijn_Breda_-_Maastricht	0.95000	0.95000	0.47146	0.47146	0.00982	0.00992	0	1	0	0	1	0	0.00000	0.00000	0.42857	0.42857	0.00000	0.00000	0.01546	0.01546	0.00000	0.00000	0.41062	0	0	0	0	0	0	0	0
2888	Maastricht	location	http://resolver.kb.nl/resolve?urn=ddd:010648947:mpeg21:a0002:ocr	http://nl.dbpedia.org/resource/Charles_Vos_(beeldhouwer)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.50000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2889	Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Petrus_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2890	Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Louis_Regout_(1861-1915)	0.10000	0.05000	1.00000	1.00000	0.10920	0.55882	0	1	1	0	0	0	0.33333	0.00000	0.00000	0.00000	0.11111	0.00000	0.00000	0.00000	0.50000	0.22222	0.81579	0	0	1	0	1	0	0	1
2891	Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Robert_Hubert_Willem_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2892	Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Edmond_Robert_Hubert_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2893	Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Hubert_Gérard_Louis_Regout	0.25000	0.10000	0.52397	0.52397	0.06897	0.35294	0	1	0	0	1	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.00000	0.11111	0.00000	0.00000	0.00000	0.63439	0	0	0	1	1	0	0	0
2894	Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Regout_(familie)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2895	Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Flip_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2896	Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Thomas_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2897	Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Robert_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2898	Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://dbpedia.org/resource/Herv%C3%A9_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2899	Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://dbpedia.org/resource/Hubertus_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2900	Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://dbpedia.org/resource/Louis_Regout	0.60000	0.15000	0.82336	0.82336	0.01724	0.08824	0	0	1	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.50000	0.11111	0.81579	0	0	1	0	1	0	0	0
2901	Campo Santo Teutonico	location	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Campo_Santo_dei_Teutonici_e_dei_Fiamminghi	0.05000	0.05000	0.56575	0.56575	0.13636	0.13636	0	1	0	0	0	0	0.12500	0.00000	0.00000	0.00000	0.04762	0.00000	0.00000	0.00000	0.00000	0.00000	0.54884	0	0	0	0	1	0	0	1
2902	Campo Santo Teutonico	location	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://dbpedia.org/resource/Collegio_Teutonico	0.10000	0.10000	1.00000	1.00000	0.60606	0.60606	0	0	0	0	0	0	0.16667	0.00000	0.00000	0.00000	0.04762	0.00000	0.00000	0.00000	0.00000	0.00000	0.54121	0	0	0	0	1	0	0	0
2903	Campo Santo Teutonico	location	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://dbpedia.org/resource/Santa_Maria_della_Piet%C3%A0_in_Camposanto_dei_Teutonici	0.15000	0.15000	0.23423	0.23423	0.25758	0.25758	0	0	0	0	0	0	0.00000	0.00000	0.25000	0.00000	0.00000	0.00000	0.04762	0.00000	0.00000	0.00000	0.51822	0	0	1	0	-1	0	0	0
2904	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Petrus_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2905	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Louis_Regout_(1861-1915)	0.10000	0.05000	1.00000	1.00000	0.10920	0.55882	0	1	1	0	0	0	0.33333	0.00000	0.00000	0.00000	0.11111	0.00000	0.00000	0.00000	0.50000	0.22222	0.81579	0	0	1	0	1	0	0	0
2906	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Robert_Hubert_Willem_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2907	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Edmond_Robert_Hubert_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2908	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Hubert_Gérard_Louis_Regout	0.25000	0.10000	0.52397	0.52397	0.06897	0.35294	0	1	0	0	1	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.00000	0.11111	0.00000	0.00000	0.00000	0.63439	0	0	0	1	1	0	0	0
2909	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Regout_(familie)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2910	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Flip_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2911	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Thomas_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2912	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://nl.dbpedia.org/resource/Robert_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2913	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://dbpedia.org/resource/Herv%C3%A9_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2914	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://dbpedia.org/resource/Hubertus_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2915	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:010530623:mpeg21:a0044:ocr	http://dbpedia.org/resource/Louis_Regout	0.60000	0.15000	0.82336	0.82336	0.01724	0.08824	0	0	1	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.50000	0.11111	0.81579	0	0	1	0	1	0	0	0
2916	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Mosa_Trajectum	0	0	0	0	0	0	0	0	0	1	0	0	0.00000	0.50000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2917	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Koninklijke_Mosa	0.10000	0.05000	0.40332	0.40332	0.03232	0.17308	2	1	0	0	1	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.40000	0	0	0	0	0	0	0	1
2918	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Zwem-_en_waterpolovereniging_MOSA-regio	0	0	0	0	0	0	0	0	0	0	0	1	0.00000	0.50000	0.00000	0.50000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2919	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Abu_Musa	0.20000	0.10000	0.08946	0.08946	0.00359	0.01923	2	1	0	0	0	0	0.00000	0.00000	0.16667	0.00000	0.00000	0.00000	0.04545	0.00000	0.42857	0.13636	0.48003	0	0	-1	-1	0	0	0	0
2920	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Dimitry_Mosa	0.25000	0.15000	0.40332	0.40332	0.00180	0.00962	2	1	0	0	1	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.50000	0	0	0	-1	1	0	0	0
2921	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Mogurnda_mosa	0.30000	0.20000	0.08946	0.08946	0.00180	0.00962	2	1	0	0	1	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.47059	0	0	0	0	0	0	0	0
2922	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Metaphycus_mosa	0.35000	0.25000	0.08946	0.08946	0.00180	0.00962	2	1	0	0	1	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.42105	0	0	0	0	0	0	0	0
2923	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Anoncia_mosa	0.40000	0.30000	0.08946	0.08946	0.00000	0.00000	2	1	0	0	1	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.50000	0	0	0	0	0	0	0	0
2924	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://dbpedia.org/resource/Southwest_Middlesex,_Ontario	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.05882	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2925	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://dbpedia.org/resource/Musa_bin_Nusayr	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.11111	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2926	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://dbpedia.org/resource/Musa_al-Sadr	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.05882	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2927	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://dbpedia.org/resource/Abu_Musa	0.60000	0.35000	0.08946	0.08946	0.11131	0.59615	2	0	0	0	0	0	0.00000	0.00000	0.20000	0.00000	0.00000	0.00000	0.04545	0.00000	0.33333	0.09091	0.47670	0	0	0	-1	0	0	0	0
2928	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://dbpedia.org/resource/Blagoje_Marjanovi%C4%87	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.33333	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2929	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://dbpedia.org/resource/Mo%C5%A1a_Pijade	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.33333	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2930	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://dbpedia.org/resource/Mosa_Zi_Zemmori	0	0	0	0	0	0	0	0	0	1	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2931	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://dbpedia.org/resource/Moataz_Al-Musa	0.80000	0.40000	0.08946	0.08946	0.02154	0.11538	2	0	0	0	0	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.04545	0.00000	0.50000	0.04545	0.45752	0	0	1	0	0	0	0	0
2932	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://dbpedia.org/resource/Mosa_Gaolekwe	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2933	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://dbpedia.org/resource/Taha_Mosa	0.90000	0.45000	0.40332	0.40332	0.00718	0.03846	2	0	0	0	1	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.61538	0	0	1	0	0	0	0	0
2934	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://dbpedia.org/resource/Kametaro_Iijima	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	1.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2935	Mosa	organisation	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://dbpedia.org/resource/Mosa_(footballer)	1.00000	0.50000	1.00000	1.00000	0.00539	0.02885	2	0	1	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0	0	1	0	0	0	0	0
2936	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Petrus_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2937	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Louis_Regout_(1861-1915)	0.10000	0.05000	1.00000	1.00000	0.10920	0.55882	0	1	1	0	0	0	0.33333	0.00000	0.00000	0.00000	0.11111	0.00000	0.00000	0.00000	0.50000	0.22222	0.81579	0	0	1	0	2	1	0	0
2938	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Robert_Hubert_Willem_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2939	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Edmond_Robert_Hubert_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2940	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Hubert_Gérard_Louis_Regout	0.25000	0.10000	0.52397	0.52397	0.06897	0.35294	0	1	0	0	1	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.00000	0.11111	0.00000	0.00000	0.00000	0.63439	0	0	0	-2	1	1	0	0
2941	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Regout_(familie)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2942	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Flip_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2943	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Thomas_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2944	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Robert_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2945	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://dbpedia.org/resource/Herv%C3%A9_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2946	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://dbpedia.org/resource/Hubertus_Regout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2947	Louis Regout	person	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://dbpedia.org/resource/Louis_Regout	0.60000	0.15000	0.82336	0.82336	0.01724	0.08824	0	0	1	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.50000	0.11111	0.81579	0	0	1	0	2	1	0	0
2948	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Limburgs	0.05000	0.05000	0.35355	0.57735	0.45946	0.93211	0	1	0	0	0	0	0.00000	0.05556	0.00000	0.00000	0.00000	0.03704	0.00000	0.00000	0.36842	0.25926	0.65132	0	0	0	0	0	0	0	0
2949	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Limburgse_mergel	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2950	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Löss	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.14286	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2951	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Kempens_Plateau	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.33333	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2952	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Zuid-Limburgse_Stoomtrein_Maatschappij	0	0	0	0	0	0	0	0	0	0	0	1	0.00000	0.00000	0.00000	0.50000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2953	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Brabants-Limburgse_overgangsdialecten	0.30000	0.10000	0.61237	1.00000	0.03346	0.06789	0	1	0	0	0	1	0.00000	0.00000	0.00000	0.28571	0.00000	0.00000	0.00000	0.07407	0.12500	0.03704	0.44449	0	0	0	0	0	0	0	0
2954	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Regiment_Limburgse_Jagers	0	0	0	0	0	0	0	0	0	0	0	1	0.00000	0.50000	0.00000	0.25000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2955	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Hervekaas	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.18182	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2956	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Limburgse_Successieoorlog	0	0	0	0	0	0	0	0	0	1	0	0	0.00000	0.50000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2957	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Limburgse_tram	0	0	0	0	0	0	0	0	0	1	0	0	0.00000	0.16667	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2958	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Noury_&_van_der_Lande	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.16667	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2959	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/De_Zuid_Limburgse_Golf-_en_Countryclub_Wittem	0	0	0	0	0	0	0	0	0	0	0	1	0.00000	0.00000	0.00000	1.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2960	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Limburgse_vlaai	0	0	0	0	0	0	0	0	0	1	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2961	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Limburgse_Kunstkring	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2962	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Limburgse_mergelgroeven	0	0	0	0	0	0	0	0	0	1	0	0	0.00000	0.50000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2963	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Provinciale_Limburgse_Elektriciteits-Maatschappij	0	0	0	0	0	0	0	0	0	0	0	1	0.00000	0.00000	0.00000	0.50000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
2964	Limburgse	other	http://resolver.kb.nl/resolve?urn=ddd:011233804:mpeg21:a0105:ocr	http://nl.dbpedia.org/resource/Limburgse_Land-_en_Tuinbouwbond	0	0	0	0	0	0	0	0	0	1	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
