id	ne	type	url	dpb	solr_iteration	solr_pos	cand_pos	solr_score	cand_score	solr_inlinks	cand_inlinks	quotes	lang	disambig	main_title_exact_match	main_title_start_match	main_title_end_match	main_title_match	title_exact_match_fraction	title_start_match_fraction	title_end_match_fraction	title_match_fraction	last_part_match_fraction	mean_levenshtein_ratio	name_conflict	date_match	type_match	role_match	subject_match	entity_match	spec_match	cat_match	label
6096	Staatsblad	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://dbpedia.org/resource/Belgian_Official_Journal	0	0.15000	0.10000	1.00000	1.00000	0.14741	0.22981	0	0	1	0	0	0	0	0.16667	0.00000	0.33333	0.00000	0.00000	0.50939	0	0	0	0	0	1	0	0	0
6097	VAN VOORST TOT VOORST	person	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Van_Voorst_tot_Voorst	0	0.15000	0.05000	0.72119	0.72119	0.07285	0.28205	0	1	1	1	0	0	0	0	0	0	0	0.00000	1.00000	0	0	0	0	0	1	0	0	0
6098	VAN VOORST TOT VOORST	person	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Godfried_van_Voorst_tot_Voorst	0	0.30000	0.10000	1.00000	1.00000	0.04636	0.17949	0	1	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.70620	0	2	1	0	1	0	0	1	0
6099	VAN VOORST TOT VOORST	person	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Eduard_van_Voorst_tot_Voorst	0	0.40000	0.15000	1.00000	1.00000	0.03974	0.15385	0	1	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.72896	0	2	1	0	1	0	0	0	0
6100	VAN VOORST TOT VOORST	person	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Jan_Joseph_Godfried_van_Voorst_tot_Voorst	0	0.55000	0.20000	0.72119	0.72119	0.02870	0.11111	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.67742	0	2	1	0	1	1	0	1	0
6101	VAN VOORST TOT VOORST	person	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Arthur_Eduard_Joseph_van_Voorst_tot_Voorst	0	0.70000	0.25000	0.72119	0.72119	0.02428	0.09402	0	1	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.63768	0	2	1	0	1	0	0	0	0
6102	VAN VOORST TOT VOORST	person	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Alexander_Eppo_van_Voorst_tot_Voorst	0	0.80000	0.30000	0.52404	0.52404	0.01766	0.06838	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.73684	0	2	1	0	1	0	0	0	0
6103	VAN VOORST TOT VOORST	person	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Louis_François_Joseph_Maria_van_Voorst_tot_Voorst	0	0.85000	0.35000	0.72119	0.72119	0.01545	0.05983	0	1	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.60000	0	2	1	0	1	1	0	3	1
6104	VAN VOORST TOT VOORST	person	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Herman_van_Voorst_tot_Voorst	0	0.90000	0.40000	0.72119	0.72119	0.01325	0.05128	0	1	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.74675	0	2	1	0	0	0	0	3	0
6105	Belgische	other	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/België	0	0.05000	0.05000	1.00000	1.00000	0.63313	1.00000	0	1	1	0	0	0	0	0.02857	0.05714	0.00000	0.00000	0.00000	0.50228	0	0	0	0	0	0	0	0	1
6106	Heuvel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Heuvel_(landvorm)	0	0.05000	0.05000	1.00000	1.00000	0.32357	0.38022	0	1	0	1	0	0	0	0.00000	0.33333	0.00000	0.00000	0.00000	0.45468	0	0	0	0	0	0	0	0	0
6107	Heuvel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Mottekasteel	0	0.10000	0.10000	0.07032	0.07032	0.15648	0.18388	0	1	1	0	0	0	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.47171	0	0	0	0	0	0	0	1	0
6108	Heuvel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Capitolijn	0	0.15000	0.15000	0.07032	0.07032	0.10661	0.12527	0	1	1	0	0	0	0	0.00000	0.00000	0.05556	0.00000	0.00000	0.16017	0	0	0	0	0	0	0	1	0
6109	Heuvel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Wouter_Olde_Heuvel	0	0.20000	0.20000	0.42954	0.42954	0.08354	0.09817	0	1	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.51087	0	0	-1	0	-1	0	0	0	0
6110	Heuvel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Remco_Olde_Heuvel	0	0.25000	0.25000	0.39186	0.39186	0.05175	0.06081	0	1	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.53360	0	0	-1	0	-1	0	0	0	0
6111	Heuvel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/André_van_den_Heuvel	0	0.30000	0.30000	0.34716	0.34716	0.03429	0.04029	0	1	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.46154	0	0	-1	0	-1	0	0	0	0
6112	Heuvel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/John_van_den_Heuvel	0	0.50000	0.35000	0.28890	0.28890	0.02120	0.02491	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.48000	0	0	-1	0	-1	0	0	0	0
6113	Heuvel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Wim_van_den_Heuvel	0	0.55000	0.40000	0.28890	0.28890	0.01746	0.02051	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.50000	0	0	-1	0	-1	0	0	0	0
6114	Heuvel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Pincio	0	0.65000	0.45000	0.07032	0.07032	0.01559	0.01832	0	1	1	0	0	0	0	0.00000	0.00000	0.33333	0.00000	0.00000	0.24123	0	0	0	0	0	0	0	1	0
6115	Heuvel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Ien_van_den_Heuvel	0	0.85000	0.50000	0.34716	0.34716	0.01185	0.01392	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.50000	0.00000	0.34585	0	0	-1	0	1	0	0	1	0
6116	Heuvel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Gellértberg	0	0.90000	0.55000	0.09945	0.09945	0.00998	0.01172	0	1	1	0	0	0	0	0.00000	0.00000	0.57143	0.00000	0.00000	0.42554	0	0	0	0	0	0	0	0	0
6117	Heuvel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Fritz_Van_den_Heuvel	0	0.95000	0.60000	0.34716	0.34716	0.00935	0.01099	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.46154	0	0	-1	0	-1	1	0	0	0
6118	Heuvel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Heuvel_(Tilburg)	0	1.00000	0.65000	0.82663	0.82663	0.00935	0.01099	0	1	0	1	0	0	0	0.00000	1.00000	0.00000	0.00000	0.00000	0.76863	0	0	0	0	-1	0	0	0	0
6119	Bel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/België	0	0.05000	0.05000	0.11590	0.11590	0.93070	0.97569	0	1	1	0	1	0	0	0.02857	0.54286	0.00000	0.25714	0.00000	0.42574	0	0	0	0	0	0	0	0	0
6120	Bel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Wit-Russisch	0	0.15000	0.10000	0.11590	0.11590	0.01041	0.01091	0	1	1	0	0	0	0	0.00000	0.44444	0.05556	0.00000	0.00000	0.23182	0	0	0	0	0	0	0	0	0
6121	Bel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Filips_IV_van_Frankrijk	0	0.30000	0.15000	0.25915	0.25915	0.00531	0.00557	0	1	1	0	0	0	0	0.00000	0.00000	0.41667	0.00000	0.00000	0.18767	0	0	0	0	1	0	0	0	0
6122	Bel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Decibel_(eenheid)	0	0.35000	0.20000	1.00000	1.00000	0.00409	0.00428	0	1	0	0	0	1	0	0.04762	0.23810	0.04762	0.14286	0.00000	0.38737	0	0	0	0	0	0	0	0	0
6123	Bel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Karel_IV_van_Frankrijk	0	0.65000	0.25000	0.20074	0.20074	0.00138	0.00145	0	1	1	0	0	0	0	0.00000	0.00000	0.25000	0.00000	0.00000	0.16400	0	0	0	0	1	0	0	0	0
6124	Bel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Lijst_van_onderdelen_van_Te_land,_ter_zee_en_in_de_lucht	0	0.85000	0.30000	0.11590	0.11590	0.00101	0.00106	0	1	1	0	0	0	0	0.00000	0.00000	0.03704	0.00000	0.03571	0.16290	0	0	0	0	0	0	0	0	0
6125	Bel	location	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Marc_de_Bel	0	0.90000	0.35000	0.68871	0.68871	0.00099	0.00104	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.42857	0	0	0	0	0	0	0	0	0
6126	Slotemaker de Bruine	person	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Jan_Rudolph_Slotemaker_de_Bruine	0	0.05000	0.05000	0.74982	0.74982	0.43590	0.58621	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.50000	0.75000	0	2	1	0	1	1	0	5	1
6127	Slotemaker de Bruine	person	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Gerard_Slotemaker_de_Bruine	0	0.10000	0.10000	1.00000	1.00000	0.17949	0.24138	0	1	1	0	0	1	0	0.00000	0.00000	0.33333	0.00000	0.50000	0.76944	0	2	1	0	1	1	0	2	0
6128	Slotemaker de Bruine	person	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://dbpedia.org/resource/Jan_Rudolph_Slotemaker_de_Bru%C3%AFne	0	0.30000	0.15000	0.30200	0.30200	0.07692	0.10345	0	0	1	0	0	0	0	0.00000	0.00000	1.00000	0.00000	0.50000	0.75000	0	0	1	0	1	0	0	0	0
6129	Slotemaker de Bruine	person	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://dbpedia.org/resource/Gerard_Slotemaker_de_Bru%C3%AFne	0	0.40000	0.20000	0.30200	0.30200	0.05128	0.06897	0	0	1	0	0	0	0	0.00000	0.00000	1.00000	0.00000	0.50000	0.82979	0	0	1	0	0	0	0	0	0
6130	Drop	organisation	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Landingsgestel	0	0.15000	0.05000	0.08010	0.08010	0.06484	0.33036	0	1	1	0	0	0	0	0.00000	0.00000	0.06250	0.00000	0.00000	0.18005	0	0	0	0	0	0	0	0	0
6131	Drop	organisation	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Ophanging_(doodstraf)	0	0.20000	0.10000	0.08010	0.08010	0.05994	0.30536	0	1	0	0	0	0	0	0.00000	0.00000	0.07692	0.00000	0.00000	0.14899	0	0	0	0	0	0	0	0	0
6132	Drop	organisation	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Vrije_val_(attractie)	0	0.70000	0.15000	0.08010	0.08010	0.02243	0.11429	0	1	0	0	0	0	0	0.00000	0.00000	0.25000	0.00000	0.00000	0.22435	0	0	0	0	0	0	0	0	0
6133	Drop	organisation	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Drop	0	0.80000	0.20000	1.00000	1.00000	0.01717	0.08750	0	1	1	1	0	0	0	0.00000	0.10000	0.10000	0.00000	0.00000	0.32303	0	0	0	0	0	0	0	0	0
6134	Drop	organisation	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Topografische_prominentie	0	0.85000	0.25000	0.08010	0.08010	0.01717	0.08750	0	1	1	0	0	0	0	0.00000	0.00000	0.03704	0.00000	0.00000	0.21346	0	0	0	0	0	0	0	0	0
6135	Drop	organisation	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Slepen_en_neerzetten	0	1.00000	0.30000	0.16021	0.16021	0.01472	0.07500	0	1	1	0	0	0	0	0.00000	0.00000	0.60000	0.00000	0.00000	0.34080	0	0	0	0	0	0	0	0	0
6136	FLESKENS	person	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Albertus_Nicolaas_Fleskens	0	0.05000	0.05000	1.00000	1.00000	1.00000	1.00000	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.47059	0	2	1	0	1	0	0	2	1
6137	Van Gijn	person	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Huis_Van_Gijn	0	0.05000	0.05000	1.00000	1.00000	0.64103	0.64103	0	1	1	0	0	1	0	0.00000	0.00000	0.33333	0.66667	0.00000	0.59555	0	0	-1	0	1	0	0	0	0
6138	Van Gijn	person	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Anton_van_Gijn	0	0.10000	0.10000	0.46101	0.46101	0.35897	0.35897	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.72727	0	2	1	0	2	0	0	4	1
6139	DROP	organisation	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Landingsgestel	0	0.15000	0.05000	0.21112	0.21112	0.06484	0.33036	0	1	1	0	0	0	0	0.00000	0.00000	0.06250	0.00000	0.00000	0.18005	0	0	0	0	0	0	0	0	0
6140	DROP	organisation	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Ophanging_(doodstraf)	0	0.20000	0.10000	0.21112	0.21112	0.05994	0.30536	0	1	0	0	0	0	0	0.00000	0.00000	0.07692	0.00000	0.00000	0.14899	0	0	0	0	0	0	0	0	0
6141	DROP	organisation	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Vrije_val_(attractie)	0	0.70000	0.15000	0.21112	0.21112	0.02243	0.11429	0	1	0	0	0	0	0	0.00000	0.00000	0.25000	0.00000	0.00000	0.22435	0	0	0	0	0	0	0	0	0
6142	DROP	organisation	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Drop	0	0.80000	0.20000	1.00000	1.00000	0.01717	0.08750	0	1	1	1	0	0	0	0.00000	0.10000	0.10000	0.00000	0.00000	0.32303	0	0	0	0	0	0	0	0	0
6143	DROP	organisation	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Topografische_prominentie	0	0.85000	0.25000	0.21112	0.21112	0.01717	0.08750	0	1	1	0	0	0	0	0.00000	0.00000	0.03704	0.00000	0.00000	0.21346	0	0	0	0	0	0	0	0	0
6144	DROP	organisation	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Slepen_en_neerzetten	0	1.00000	0.30000	0.42223	0.42223	0.01472	0.07500	0	1	1	0	0	0	0	0.00000	0.00000	0.60000	0.00000	0.00000	0.34080	0	0	0	0	0	0	0	0	0
6145	Tweede Kamerlid	organisation	http://resolver.kb.nl/resolve?urn=ddd:010029701:mpeg21:a0138:ocr	http://nl.dbpedia.org/resource/Tweede_Kamer_der_Staten-Generaal	0	0.05000	0.05000	1.00000	1.00000	1.00000	1.00000	0	1	1	0	0	0	0	0.08333	0.00000	0.00000	0.00000	0.00000	0.50350	0	0	0	0	1	0	0	0	0
6146	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Londen	0	0.05000	0.05000	1.00000	1.00000	0.74320	0.76025	0	1	1	1	0	0	0	0.00000	0.00000	0.00000	0.00000	0.24242	0.56996	0	0	1	0	0	1	0	0	1
6147	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Olympische_Zomerspelen_2012	0	0.10000	0.10000	0.08211	0.08211	0.09512	0.09731	0	1	1	0	0	0	0	0.00000	0.01852	0.00000	0.00000	0.05455	0.24087	0	0	0	0	0	0	0	0	0
6148	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Metro_van_Londen	0	0.15000	0.15000	0.43227	0.43227	0.03440	0.03519	0	1	1	0	0	1	0	0.00000	0.05882	0.05882	0.00000	0.11111	0.43457	0	0	1	0	0	0	0	0	0
6149	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Groot-Londen	0	0.20000	0.20000	0.08211	0.08211	0.02352	0.02406	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.20000	0.51746	0	0	1	0	0	1	0	2	0
6150	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Universiteit_van_Londen	0	0.25000	0.25000	0.36425	0.36425	0.01150	0.01176	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.40000	0.29836	0	0	0	0	-1	0	0	0	0
6151	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Tower_of_London_(gebouw)	0	0.30000	0.30000	0.08211	0.08211	0.00905	0.00926	0	1	0	0	0	0	0	0.00000	0.00000	0.08333	0.00000	0.30769	0.38021	0	0	1	0	1	0	0	2	0
6152	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Luchthaven_Londen_Heathrow	0	0.35000	0.35000	0.11612	0.11612	0.00791	0.00809	0	1	1	0	0	0	1	0.00000	0.04167	0.00000	0.00000	0.04000	0.29173	0	0	1	0	0	0	0	0	0
6153	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Wimbledon_(Londen)	0	0.45000	0.40000	0.08211	0.08211	0.00703	0.00719	0	1	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.33333	0.40079	0	0	1	0	1	0	0	1	0
6154	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Verdrag_van_Londen_(1839)	0	0.50000	0.45000	0.36425	0.36425	0.00687	0.00703	0	1	0	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.27273	0.34769	0	0	0	0	0	0	0	0	0
6155	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Blitzkrieg	0	0.55000	0.50000	0.08211	0.08211	0.00676	0.00692	0	1	1	0	0	0	0	0.00000	0.00000	0.10000	0.00000	0.00000	0.24162	0	0	0	0	0	0	0	0	0
6156	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Londens_kabinet	0	0.60000	0.55000	0.08211	0.08211	0.00661	0.00676	0	1	1	0	1	0	0	0.00000	0.16667	0.16667	0.00000	0.00000	0.34265	0	0	0	0	-1	0	0	0	0
6157	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Marathon_van_Londen	0	0.65000	0.60000	0.43227	0.43227	0.00552	0.00564	0	1	1	0	0	1	0	0.00000	0.14286	0.00000	0.00000	0.00000	0.38708	0	0	0	0	-1	0	0	0	0
6158	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Richmond_upon_Thames	0	0.70000	0.65000	0.08211	0.08211	0.00546	0.00559	0	1	1	0	0	0	0	0.00000	0.00000	0.10000	0.00000	0.00000	0.29473	0	0	0	0	0	0	0	2	0
6159	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Middlesex_(graafschap)	0	0.80000	0.70000	0.08211	0.08211	0.00526	0.00538	0	1	0	0	0	0	0	0.00000	0.00000	0.14286	0.00000	0.00000	0.28187	0	0	0	0	0	1	0	2	0
6160	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/ATP-toernooi_van_Londen	0	0.85000	0.75000	0.36425	0.36425	0.00489	0.00500	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.22223	0	0	0	0	-1	0	0	0	0
6161	Londen	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/King's_College_London	0	1.00000	0.80000	0.08211	0.08211	0.00448	0.00458	0	1	1	0	0	0	0	0.00000	0.00000	0.09091	0.00000	0.50000	0.33810	0	0	0	0	-1	0	0	1	0
6162	Engeland	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Engeland	0	0.05000	0.05000	1.00000	1.00000	0.48525	0.48895	0	1	1	1	0	0	0	0.00000	0.04167	0.00000	0.00000	0.24000	0.61257	0	0	1	0	0	0	0	0	1
6163	Engeland	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Stedelijke_en_niet-stedelijke_graafschappen_van_Engeland	0	0.10000	0.10000	0.28731	0.28731	0.15951	0.16072	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.25000	0.24238	0	0	1	0	0	1	0	0	0
6164	Engeland	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/District_(Engeland)	0	0.15000	0.15000	0.09189	0.09189	0.15767	0.15887	0	1	0	0	0	0	0	0.00000	0.00000	0.25000	0.00000	0.66667	0.47230	0	0	0	0	-1	0	1	1	0
6165	Engeland	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Birmingham_(Verenigd_Koninkrijk)	0	0.20000	0.20000	0.06498	0.06498	0.02588	0.02608	0	1	0	0	0	0	0	0.00000	0.00000	0.05882	0.00000	0.00000	0.29032	0	0	1	0	0	0	0	0	0
6166	Engeland	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Kent_(graafschap)	0	0.25000	0.25000	0.06498	0.06498	0.01716	0.01729	0	1	0	0	0	0	0	0.00000	0.00000	0.08333	0.00000	0.15385	0.41814	0	0	0	0	0	0	0	0	0
6167	Engeland	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Elizabeth_II_van_het_Verenigd_Koninkrijk	0	0.30000	0.30000	0.09189	0.09189	0.01577	0.01589	0	1	1	0	0	0	0	0.00000	0.00000	0.01923	0.00000	0.01905	0.28077	0	0	0	0	-1	1	0	0	0
6168	Engeland	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Oxford_(Verenigd_Koninkrijk)	0	0.35000	0.35000	0.06498	0.06498	0.01539	0.01550	0	1	0	0	0	0	0	0.00000	0.00000	0.07143	0.00000	0.06667	0.30750	0	0	1	0	0	0	0	0	0
6169	Engeland	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Anglicaanse_Kerk	0	0.40000	0.40000	0.09189	0.09189	0.01426	0.01437	0	1	1	0	0	0	0	0.00000	0.00000	0.11765	0.00000	0.44444	0.49506	0	0	0	0	-1	0	0	1	0
6170	Engeland	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Victoria_van_het_Verenigd_Koninkrijk	0	0.45000	0.45000	0.09189	0.09189	0.01382	0.01393	0	1	1	0	0	0	0	0.00000	0.00000	0.06897	0.00000	0.06667	0.26247	0	0	0	0	-1	0	0	0	0
6171	Engeland	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Cambridge_(Verenigd_Koninkrijk)	0	0.50000	0.50000	0.09189	0.09189	0.01382	0.01393	0	1	0	0	0	0	0	0.00000	0.00000	0.10000	0.00000	0.09091	0.36666	0	0	1	0	-1	1	0	1	0
6172	Engeland	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Willem_III_van_Oranje	0	0.55000	0.55000	0.06498	0.06498	0.01369	0.01380	0	1	1	0	0	0	0	0.00000	0.00000	0.16667	0.00000	0.00000	0.26586	0	0	0	0	-1	0	0	1	0
6173	Engeland	location	http://resolver.kb.nl/resolve?urn=ddd:010247650:mpeg21:a0133:ocr	http://nl.dbpedia.org/resource/Elizabeth_I_van_Engeland	0	0.60000	0.60000	0.34113	0.34113	0.00984	0.00992	0	1	1	0	0	1	0	0.00000	0.00000	0.03448	0.00000	0.30000	0.36421	0	0	0	0	-1	0	0	0	0
